,access_pt_id,site_id,has_agi,has_sac,has_sssi,is_protected,designation_count,snap_distance_m,easting,northing,geometry
1315,ap_0295087,18,True,False,False,False,1,0.18089702952469547,453589.98000000045,190420.1799999997,POINT (453589.98000000045 190420.1799999997)
1316,ap_0295088,18,True,False,False,False,1,0.5992662179033036,453597.4199999999,190228.5,POINT (453597.4199999999 190228.5)
1317,ap_0295089,18,True,False,False,False,1,0.10984852935978985,453633.1500000004,190347.08999999985,POINT (453633.1500000004 190347.08999999985)
1318,ap_0295090,18,True,False,False,False,1,0.0,453660.45999999996,191132.41999999993,POINT (453660.45999999996 191132.41999999993)
1319,ap_0295091,18,True,False,False,False,1,0.0,453675.58999999985,191127.8200000003,POINT (453675.58999999985 191127.8200000003)
1320,ap_0295092,18,True,False,False,False,1,0.0,453887.03000000026,190775.48000000045,POINT (453887.03000000026 190775.48000000045)
1321,ap_0295095,11,True,False,False,False,1,0.0,456180.4900000002,189575.05000000075,POINT (456180.4900000002 189575.05000000075)
1322,ap_0295096,11,True,False,False,False,1,0.0,456197.2400000002,189356.98000000045,POINT (456197.2400000002 189356.98000000045)
1323,ap_0295097,11,True,False,False,False,1,0.336430824432752,456218.4400000004,189595.5399999991,POINT (456218.4400000004 189595.5399999991)
1324,ap_0295098,19,True,False,False,False,1,0.0,457726.6299999999,190891.16000000015,POINT (457726.6299999999 190891.16000000015)
1325,ap_0295099,19,True,False,False,False,1,0.0,457732.1200000001,190939.5399999991,POINT (457732.1200000001 190939.5399999991)
1326,ap_0295100,19,True,False,False,False,1,0.4414777477723066,457861.04000000004,190833.56000000052,POINT (457861.04000000004 190833.56000000052)
1327,ap_0295101,19,True,False,False,False,1,0.24577418530722928,458156.6699999999,191022.27999999933,POINT (458156.6699999999 191022.27999999933)
1328,ap_0295102,19,True,False,False,False,1,0.0,458235.1299999999,190508.0,POINT (458235.1299999999 190508)
1329,ap_0295103,19,True,False,False,False,1,0.0,458262.6799999997,190504.51999999955,POINT (458262.6799999997 190504.51999999955)
1330,ap_0295105,19,True,False,False,False,1,0.05491251825512757,458587.46999999974,190670.84999999963,POINT (458587.46999999974 190670.84999999963)
1331,ap_0295106,19,True,False,False,False,1,0.0,458634.0999999996,190682.24000000022,POINT (458634.0999999996 190682.24000000022)
1332,ap_0295107,19,True,False,False,False,1,0.2975621668022205,458665.6500000004,191098.2899999991,POINT (458665.6500000004 191098.2899999991)
1333,ap_0295108,12,True,False,False,False,1,0.751065909227,459255.04000000004,189702.75,POINT (459255.04000000004 189702.75)
1334,ap_0295109,12,True,False,False,False,1,0.30083217828776315,459255.0800000001,189702.2899999991,POINT (459255.0800000001 189702.2899999991)
1335,ap_0295110,20,True,False,False,False,1,0.0,459355.9500000002,189729.88000000082,POINT (459355.9500000002 189729.88000000082)
1336,ap_0295111,2,True,False,False,False,1,0.2814427122379823,455280.71999999974,186158.3900000006,POINT (455280.71999999974 186158.3900000006)
1337,ap_0295113,2,True,False,False,False,1,0.38865663220153923,455767.29000000004,186289.56000000052,POINT (455767.29000000004 186289.56000000052)
1338,ap_0295114,1,True,False,False,False,1,0.0,453386.9900000002,186290.05000000075,POINT (453386.9900000002 186290.05000000075)
1339,ap_0295115,3,True,False,False,False,1,4.049611233179035,458617.5700000003,186365.75999999978,POINT (458617.5700000003 186365.75999999978)
1340,ap_0295116,3,True,False,False,False,1,0.13435028871520363,458611.7000000002,186400.50999999978,POINT (458611.7000000002 186400.50999999978)
1341,ap_0295117,3,True,False,False,False,1,0.0,458553.36000000034,186424.25999999978,POINT (458553.36000000034 186424.25999999978)
1342,ap_0295118,3,True,False,False,False,1,6.77081178100636,458483.76999999955,186463.6400000006,POINT (458483.76999999955 186463.6400000006)
1343,ap_0295119,3,True,False,False,False,1,0.0,458683.71999999974,186472.15000000037,POINT (458683.71999999974 186472.15000000037)
1344,ap_0295122,3,True,False,False,False,1,0.0,458508.61000000034,186666.9600000009,POINT (458508.61000000034 186666.9600000009)
1345,ap_0295123,3,True,False,False,False,1,0.27955373160624897,458723.2000000002,186731.19999999925,POINT (458723.2000000002 186731.19999999925)
1346,ap_0295124,3,True,False,False,False,1,0.06416718557325317,458711.7999999998,186745.94999999925,POINT (458711.7999999998 186745.94999999925)
1347,ap_0295125,3,True,False,False,False,1,0.0,458375.3200000003,186899.41000000015,POINT (458375.3200000003 186899.41000000015)
1348,ap_0295126,3,True,False,False,False,1,0.506951674651671,458451.4900000002,186934.13000000082,POINT (458451.4900000002 186934.13000000082)
1349,ap_0295127,3,True,False,False,False,1,0.35079711844315814,458429.4400000004,187003.76999999955,POINT (458429.4400000004 187003.76999999955)
1350,ap_0295128,11,True,False,False,False,1,0.4211570273950809,455818.4900000002,188028.19999999925,POINT (455818.4900000002 188028.19999999925)
1351,ap_0295129,11,True,False,False,False,1,0.14035668905478876,455881.9900000002,188342.8599999994,POINT (455881.9900000002 188342.8599999994)
1352,ap_0295131,11,True,False,False,False,1,0.0,455914.75,188547.55000000075,POINT (455914.75 188547.55000000075)
1353,ap_0295133,10,True,False,False,False,1,0.0,453100.4500000002,188635.43999999948,POINT (453100.4500000002 188635.43999999948)
1354,ap_0295134,10,True,False,False,False,1,0.0,453143.1900000004,188657.3900000006,POINT (453143.1900000004 188657.3900000006)
1355,ap_0295135,10,True,False,False,False,1,0.09645788599029054,452791.9299999997,189102.08000000007,POINT (452791.9299999997 189102.08000000007)
1356,ap_0295136,11,True,False,False,False,1,0.0,456275.96999999974,189257.31000000052,POINT (456275.96999999974 189257.31000000052)
1357,ap_0295138,12,True,False,False,False,1,0.0,459289.1200000001,189280.9299999997,POINT (459289.1200000001 189280.9299999997)
1358,ap_0295139,12,True,False,False,False,1,0.0,459301.0599999996,189289.8200000003,POINT (459301.0599999996 189289.8200000003)
1359,ap_0295140,11,True,False,False,False,1,0.0,456195.3499999996,189299.69999999925,POINT (456195.3499999996 189299.69999999925)
1360,ap_0295141,10,True,False,False,False,1,0.27668605392531337,453525.4900000002,189317.48000000045,POINT (453525.4900000002 189317.48000000045)
1361,ap_0295164,0,True,False,False,False,1,0.3711872842982851,452692.1699999999,185614.33000000007,POINT (452692.1699999999 185614.33000000007)
1362,ap_0295165,0,True,False,False,False,1,0.0,452614.8499999996,185620.72000000067,POINT (452614.8499999996 185620.72000000067)
1363,ap_0295166,0,True,False,False,False,1,0.0,452675.6200000001,185621.66000000015,POINT (452675.6200000001 185621.66000000015)
1364,ap_0295167,1,True,False,False,False,1,0.22000000067055225,453146.5,185875.77999999933,POINT (453146.5 185875.77999999933)
1365,ap_0295168,1,True,False,False,False,1,0.0,453144.3099999996,185876.26999999955,POINT (453144.3099999996 185876.26999999955)
1366,ap_0295169,1,True,False,False,False,1,0.4695742756081559,453094.5800000001,185906.2100000009,POINT (453094.5800000001 185906.2100000009)
1367,ap_0295170,2,True,False,False,False,1,0.2373561521044506,455403.08999999985,185993.77999999933,POINT (455403.08999999985 185993.77999999933)
1368,ap_0295171,2,True,False,False,False,1,0.2785435831021032,455684.03000000026,186051.72000000067,POINT (455684.03000000026 186051.72000000067)
1369,ap_0295172,2,True,False,False,False,1,0.1406115461526786,455732.0800000001,186063.3900000006,POINT (455732.0800000001 186063.3900000006)
1370,ap_0295545,908,True,False,False,False,1,0.0,460474.71999999974,222836.99000000022,POINT (460474.71999999974 222836.99000000022)
1371,ap_0295547,908,True,False,False,False,1,0.024571805153927852,460796.70999999996,222860.72000000067,POINT (460796.70999999996 222860.72000000067)
1372,ap_0295549,909,True,False,False,False,1,0.45961940737612916,460887.3700000001,222876.72000000067,POINT (460887.3700000001 222876.72000000067)
1373,ap_0295550,901,True,False,False,False,1,0.37048466074664876,461104.1200000001,222431.38000000082,POINT (461104.1200000001 222431.38000000082)
1374,ap_0295551,901,True,False,False,False,1,0.0,461118.0999999996,222431.91000000015,POINT (461118.0999999996 222431.91000000015)
1375,ap_0295576,900,True,False,False,False,1,0.34237308504553254,458869.6500000004,221768.3599999994,POINT (458869.6500000004 221768.3599999994)
1376,ap_0295577,900,True,False,False,False,1,0.1699999999254942,458910.1699999999,222148.8200000003,POINT (458910.1699999999 222148.8200000003)
1377,ap_0295578,900,True,False,False,False,1,0.0,458913.8200000003,222159.80000000075,POINT (458913.8200000003 222159.80000000075)
1378,ap_0295579,900,True,False,False,False,1,0.0,458920.9299999997,221746.31000000052,POINT (458920.9299999997 221746.31000000052)
1379,ap_0295580,900,True,False,False,False,1,0.08246211247621259,458961.95999999996,221975.8200000003,POINT (458961.95999999996 221975.8200000003)
1380,ap_0295581,900,True,False,False,False,1,0.23255106946005807,458988.33999999985,221813.4299999997,POINT (458988.33999999985 221813.4299999997)
1381,ap_0295582,900,True,False,False,False,1,0.0,458997.2400000002,222160.91000000015,POINT (458997.2400000002 222160.91000000015)
1382,ap_0295583,900,True,False,False,False,1,0.0,459070.26999999955,222151.2899999991,POINT (459070.26999999955 222151.2899999991)
1383,ap_0295584,900,True,False,False,False,1,0.23255106946005807,459073.5700000003,221885.66000000015,POINT (459073.5700000003 221885.66000000015)
1384,ap_0295585,900,True,False,False,False,1,0.0,459081.0,222140.8900000006,POINT (459081 222140.8900000006)
1385,ap_0295586,900,True,False,False,False,1,0.25551155354949123,459094.6799999997,222025.5,POINT (459094.6799999997 222025.5)
1386,ap_0295587,900,True,False,False,False,1,0.0,459095.2000000002,221925.31000000052,POINT (459095.2000000002 221925.31000000052)
1387,ap_0295588,900,True,False,False,False,1,0.0,459106.8200000003,222122.66000000015,POINT (459106.8200000003 222122.66000000015)
1388,ap_0295589,900,True,False,False,False,1,0.0,459119.96999999974,222178.18999999948,POINT (459119.96999999974 222178.18999999948)
1389,ap_0295590,900,True,False,False,False,1,0.12943664922042503,459128.0800000001,222185.25999999978,POINT (459128.0800000001 222185.25999999978)
1390,ap_0295591,900,True,False,False,False,1,0.1360000006854534,459129.7999999998,222062.0399999991,POINT (459129.7999999998 222062.0399999991)
1391,ap_0295592,900,True,False,False,False,1,0.0,459228.29000000004,222090.5,POINT (459228.29000000004 222090.5)
1392,ap_0295593,900,True,False,False,False,1,0.166507594187512,459241.9500000002,221830.68999999948,POINT (459241.9500000002 221830.68999999948)
1393,ap_0295594,900,True,False,False,False,1,0.0,459244.75,222049.16000000015,POINT (459244.75 222049.16000000015)
1394,ap_0295595,900,True,False,False,False,1,0.0,459251.4299999997,222095.91999999993,POINT (459251.4299999997 222095.91999999993)
1395,ap_0295596,900,True,False,False,False,1,0.19834067694692198,459283.3799999999,221731.05000000075,POINT (459283.3799999999 221731.05000000075)
1396,ap_0295597,900,True,False,False,False,1,0.11627553473002904,459304.0700000003,222138.59999999963,POINT (459304.0700000003 222138.59999999963)
1397,ap_0295598,900,True,False,False,False,1,0.0,459307.51999999955,222106.19999999925,POINT (459307.51999999955 222106.19999999925)
1398,ap_0295599,900,True,False,False,False,1,0.0,459328.1699999999,222148.80000000075,POINT (459328.1699999999 222148.80000000075)
1399,ap_0295600,900,True,False,False,False,1,0.0,459369.6500000004,222189.7100000009,POINT (459369.6500000004 222189.7100000009)
1400,ap_0295601,900,True,False,False,False,1,0.0,459421.58999999985,222021.38000000082,POINT (459421.58999999985 222021.38000000082)
1401,ap_0295602,900,True,False,False,False,1,0.0,459458.76999999955,222163.19999999925,POINT (459458.76999999955 222163.19999999925)
1402,ap_0295603,900,True,False,False,False,1,0.1600000001490116,459526.16000000015,222111.0,POINT (459526.16000000015 222111)
1403,ap_0295604,900,True,False,False,False,1,0.04864969111341012,459612.9400000004,222203.09999999963,POINT (459612.9400000004 222203.09999999963)
1404,ap_0295605,900,True,False,False,False,1,0.0,459772.9500000002,221866.34999999963,POINT (459772.9500000002 221866.34999999963)
1405,ap_0295606,900,True,False,False,False,1,0.0,459790.9400000004,221887.0399999991,POINT (459790.9400000004 221887.0399999991)
1406,ap_0295607,900,True,False,False,False,1,0.44000000040978193,459090.4400000004,222253.09999999963,POINT (459090.4400000004 222253.09999999963)
1407,ap_0295608,900,True,False,False,False,1,0.0,459416.0499999998,222253.5399999991,POINT (459416.0499999998 222253.5399999991)
1408,ap_0295609,900,True,False,False,False,1,0.24413111151203049,459012.86000000034,222259.80000000075,POINT (459012.86000000034 222259.80000000075)
1409,ap_0295610,900,True,False,False,False,1,0.39648973974320323,459500.0,222267.4600000009,POINT (459500 222267.4600000009)
1410,ap_0295611,900,True,False,False,False,1,0.0,459033.54000000004,222274.65000000037,POINT (459033.54000000004 222274.65000000037)
1411,ap_0295612,900,True,False,False,False,1,0.22534490841479116,459255.79000000004,222277.90000000037,POINT (459255.79000000004 222277.90000000037)
1412,ap_0295613,899,True,False,False,False,1,0.11862298219461032,458690.0499999998,222298.15000000037,POINT (458690.0499999998 222298.15000000037)
1413,ap_0295614,900,True,False,False,False,1,0.0,458865.5099999998,222304.13000000082,POINT (458865.5099999998 222304.13000000082)
1414,ap_0295615,900,True,False,False,False,1,0.0,458885.3499999996,222335.25999999978,POINT (458885.3499999996 222335.25999999978)
1415,ap_0295616,899,True,False,False,False,1,0.021213202961444383,458807.16000000015,222343.86999999918,POINT (458807.16000000015 222343.86999999918)
1416,ap_0295617,900,True,False,False,False,1,0.09999999962747097,459160.9000000004,222363.84999999963,POINT (459160.9000000004 222363.84999999963)
1417,ap_0295618,900,True,False,False,False,1,0.0,459171.51999999955,222365.3200000003,POINT (459171.51999999955 222365.3200000003)
1418,ap_0295619,900,True,False,False,False,1,0.0,458948.45999999996,222386.36999999918,POINT (458948.45999999996 222386.36999999918)
1419,ap_0295620,900,True,False,False,False,1,0.0,458974.63999999966,222392.91999999993,POINT (458974.63999999966 222392.91999999993)
1420,ap_0295621,900,True,False,False,False,1,0.5091168829284664,459063.4900000002,222402.23000000045,POINT (459063.4900000002 222402.23000000045)
1421,ap_0295622,900,True,False,False,False,1,0.26867954520209403,459011.70999999996,222449.16000000015,POINT (459011.70999999996 222449.16000000015)
1422,ap_0295623,908,True,False,False,False,1,0.2912176027082824,459159.4900000002,222708.2100000009,POINT (459159.4900000002 222708.2100000009)
1423,ap_0295624,908,True,False,False,False,1,0.24122284685557924,459140.8700000001,222709.77999999933,POINT (459140.8700000001 222709.77999999933)
1424,ap_0295625,908,True,False,False,False,1,0.3219937882268496,459138.78000000026,222716.27999999933,POINT (459138.78000000026 222716.27999999933)
1425,ap_0295627,908,True,False,False,False,1,0.0,458929.8300000001,223091.31000000052,POINT (458929.8300000001 223091.31000000052)
1426,ap_0295628,908,True,False,False,False,1,0.0,458989.8700000001,223115.3900000006,POINT (458989.8700000001 223115.3900000006)
1427,ap_0295629,908,True,False,False,False,1,0.24063261169303016,458860.79000000004,223147.11999999918,POINT (458860.79000000004 223147.11999999918)
1428,ap_0295630,908,True,False,False,False,1,0.24927268211059977,458847.04000000004,223160.66999999993,POINT (458847.04000000004 223160.66999999993)
1429,ap_0295632,908,True,False,False,False,1,0.5437830444645796,459302.54000000004,223183.7100000009,POINT (459302.54000000004 223183.7100000009)
1430,ap_0295633,908,True,False,False,False,1,0.0,458886.5800000001,223186.40000000037,POINT (458886.5800000001 223186.40000000037)
1431,ap_0295634,908,True,False,False,False,1,0.2099999999627471,458863.20999999996,223204.41999999993,POINT (458863.20999999996 223204.41999999993)
1432,ap_0295635,908,True,False,False,False,1,0.32097651869480065,458900.28000000026,223208.18999999948,POINT (458900.28000000026 223208.18999999948)
1433,ap_0295636,908,True,False,False,False,1,0.040182348579119224,459331.20999999996,223225.33000000007,POINT (459331.20999999996 223225.33000000007)
1434,ap_0295637,908,True,False,False,False,1,0.0,459632.2999999998,223257.98000000045,POINT (459632.2999999998 223257.98000000045)
1435,ap_0295638,908,True,False,False,False,1,0.0,459663.0599999996,223258.68999999948,POINT (459663.0599999996 223258.68999999948)
1436,ap_0295639,908,True,False,False,False,1,0.31723685509346883,459361.71999999974,223271.16000000015,POINT (459361.71999999974 223271.16000000015)
1437,ap_0295640,908,True,False,False,False,1,0.012184153331020443,459362.4199999999,223286.80000000075,POINT (459362.4199999999 223286.80000000075)
1438,ap_0295641,908,True,False,False,False,1,0.0,459495.96999999974,223292.1400000006,POINT (459495.96999999974 223292.1400000006)
1439,ap_0295642,908,True,False,False,False,1,0.0,459635.61000000034,223306.75999999978,POINT (459635.61000000034 223306.75999999978)
1440,ap_0295643,908,True,False,False,False,1,0.2834612797244234,459560.5099999998,223319.49000000022,POINT (459560.5099999998 223319.49000000022)
1441,ap_0295644,908,True,False,False,False,1,0.13902826682511774,459719.91000000015,223324.2899999991,POINT (459719.91000000015 223324.2899999991)
1442,ap_0295645,908,True,False,False,False,1,0.0,459284.3099999996,223350.09999999963,POINT (459284.3099999996 223350.09999999963)
1443,ap_0295646,908,True,False,False,False,1,0.0,459776.11000000034,223352.6400000006,POINT (459776.11000000034 223352.6400000006)
1444,ap_0295647,908,True,False,False,False,1,0.08644444253135403,459477.25,223361.9600000009,POINT (459477.25 223361.9600000009)
1445,ap_0295648,908,True,False,False,False,1,0.418549218388601,459413.6200000001,223397.48000000045,POINT (459413.6200000001 223397.48000000045)
1446,ap_0295650,908,True,False,False,False,1,0.30016662038862624,459323.1500000004,223540.25999999978,POINT (459323.1500000004 223540.25999999978)
1447,ap_0295651,908,True,False,False,False,1,0.330770601259087,459849.5,223560.93999999948,POINT (459849.5 223560.93999999948)
1448,ap_0295652,908,True,False,False,False,1,0.0,459822.03000000026,223588.69999999925,POINT (459822.03000000026 223588.69999999925)
1449,ap_0295653,908,True,False,False,False,1,0.0,459256.88999999966,223971.01999999955,POINT (459256.88999999966 223971.01999999955)
1450,ap_0295654,908,True,False,False,False,1,0.016459627548219818,459114.4199999999,223985.01999999955,POINT (459114.4199999999 223985.01999999955)
1451,ap_0295655,908,True,False,False,False,1,0.0,459139.7599999998,224002.68999999948,POINT (459139.7599999998 224002.68999999948)
1452,ap_0295656,908,True,False,False,False,1,0.30809710856295963,459107.9900000002,224081.43999999948,POINT (459107.9900000002 224081.43999999948)
1453,ap_0295657,923,True,False,False,False,1,0.4294753320326285,459172.3200000003,224785.6400000006,POINT (459172.3200000003 224785.6400000006)
1454,ap_0295658,923,True,False,False,False,1,25.120014667336704,459191.0700000003,224831.06000000052,POINT (459191.0700000003 224831.06000000052)
1455,ap_0295659,923,True,False,False,False,1,0.0,458985.01999999955,224849.23000000045,POINT (458985.01999999955 224849.23000000045)
1456,ap_0295660,923,True,False,False,False,1,0.0,458868.3200000003,224925.06000000052,POINT (458868.3200000003 224925.06000000052)
1457,ap_0295662,922,True,False,False,False,1,0.0,458788.16000000015,224964.4600000009,POINT (458788.16000000015 224964.4600000009)
1458,ap_0295700,907,True,False,False,False,1,0.0,457985.5700000003,223900.86999999918,POINT (457985.5700000003 223900.86999999918)
1459,ap_0295701,907,True,False,False,False,1,0.0,457990.9900000002,223887.75,POINT (457990.9900000002 223887.75)
1460,ap_0295702,907,True,False,False,False,1,0.40279919487627275,457992.5,224025.9600000009,POINT (457992.5 224025.9600000009)
1461,ap_0295703,907,True,False,False,False,1,0.13827983045631076,457993.1200000001,224015.91999999993,POINT (457993.1200000001 224015.91999999993)
1462,ap_0295704,907,True,False,False,False,1,0.17177950066745207,457999.28000000026,223902.31000000052,POINT (457999.28000000026 223902.31000000052)
1463,ap_0295705,907,True,False,False,False,1,0.0,458001.63999999966,223892.15000000037,POINT (458001.63999999966 223892.15000000037)
1464,ap_0295706,907,True,False,False,False,1,0.09367580676800755,458007.2000000002,223826.98000000045,POINT (458007.2000000002 223826.98000000045)
1465,ap_0295707,907,True,False,False,False,1,0.0,458014.6299999999,223885.25999999978,POINT (458014.6299999999 223885.25999999978)
1466,ap_0295708,907,True,False,False,False,1,0.0,458023.6699999999,223905.52999999933,POINT (458023.6699999999 223905.52999999933)
1467,ap_0295709,907,True,False,False,False,1,0.5388109081013059,458044.4400000004,223850.36999999918,POINT (458044.4400000004 223850.36999999918)
1468,ap_0295710,907,True,False,False,False,1,0.0,458062.2400000002,224081.56000000052,POINT (458062.2400000002 224081.56000000052)
1469,ap_0295711,907,True,False,False,False,1,0.4174206515309794,458074.36000000034,223956.24000000022,POINT (458074.36000000034 223956.24000000022)
1470,ap_0295712,907,True,False,False,False,1,0.0,458074.6900000004,224339.15000000037,POINT (458074.6900000004 224339.15000000037)
1471,ap_0295713,907,True,False,False,False,1,0.0,458077.25,224267.5,POINT (458077.25 224267.5)
1472,ap_0295714,907,True,False,False,False,1,0.0,458135.1799999997,224003.83000000007,POINT (458135.1799999997 224003.83000000007)
1473,ap_0295715,907,True,False,False,False,1,0.1644384375983708,458152.5999999996,224010.0399999991,POINT (458152.5999999996 224010.0399999991)
1474,ap_0295716,907,True,False,False,False,1,0.24000000022351742,458184.7599999998,223922.18999999948,POINT (458184.7599999998 223922.18999999948)
1475,ap_0295717,907,True,False,False,False,1,0.3231684354133394,458189.5099999998,223941.86999999918,POINT (458189.5099999998 223941.86999999918)
1476,ap_0295718,907,True,False,False,False,1,0.31567444653703236,458207.7000000002,224119.5399999991,POINT (458207.7000000002 224119.5399999991)
1477,ap_0295719,907,True,False,False,False,1,0.08343859963210358,458236.8200000003,224094.8900000006,POINT (458236.8200000003 224094.8900000006)
1478,ap_0295720,907,True,False,False,False,1,0.0,458302.23000000045,224115.24000000022,POINT (458302.23000000045 224115.24000000022)
1479,ap_0295721,907,True,False,False,False,1,0.0,458339.4400000004,224182.83999999985,POINT (458339.4400000004 224182.83999999985)
1480,ap_0295722,907,True,False,False,False,1,0.0,458365.2999999998,224125.24000000022,POINT (458365.2999999998 224125.24000000022)
1481,ap_0295723,907,True,False,False,False,1,0.0,458385.20999999996,224002.84999999963,POINT (458385.20999999996 224002.84999999963)
1482,ap_0295724,907,True,False,False,False,1,0.0,458386.96999999974,224260.8900000006,POINT (458386.96999999974 224260.8900000006)
1483,ap_0295725,907,True,False,False,False,1,0.18350795067235784,458418.01999999955,224017.7899999991,POINT (458418.01999999955 224017.7899999991)
1484,ap_0295726,907,True,False,False,False,1,0.0,458444.3799999999,224147.41000000015,POINT (458444.3799999999 224147.41000000015)
1485,ap_0295727,907,True,False,False,False,1,0.0,458446.61000000034,224078.86999999918,POINT (458446.61000000034 224078.86999999918)
1486,ap_0295728,907,True,False,False,False,1,0.0,458494.01999999955,224119.09999999963,POINT (458494.01999999955 224119.09999999963)
1487,ap_0295729,907,True,False,False,False,1,0.0,458494.79000000004,224119.16999999993,POINT (458494.79000000004 224119.16999999993)
1488,ap_0295730,907,True,False,False,False,1,0.0,458542.5,224259.74000000022,POINT (458542.5 224259.74000000022)
1489,ap_0295793,899,True,False,False,False,1,0.0,457791.83999999985,222245.77999999933,POINT (457791.83999999985 222245.77999999933)
1490,ap_0295794,899,True,False,False,False,1,0.0,458209.95999999996,222246.8599999994,POINT (458209.95999999996 222246.8599999994)
1491,ap_0295796,899,True,False,False,False,1,0.0,458341.9000000004,222302.66000000015,POINT (458341.9000000004 222302.66000000015)
1492,ap_0295797,899,True,False,False,False,1,0.3512478700134672,458300.08999999985,222315.33999999985,POINT (458300.08999999985 222315.33999999985)
1493,ap_0295798,899,True,False,False,False,1,0.27163990029367735,458254.83999999985,222320.24000000022,POINT (458254.83999999985 222320.24000000022)
1494,ap_0295799,899,True,False,False,False,1,0.40000000037252903,458369.73000000045,222321.59999999963,POINT (458369.73000000045 222321.59999999963)
1495,ap_0295801,899,True,False,False,False,1,0.0,458352.71999999974,222363.56000000052,POINT (458352.71999999974 222363.56000000052)
1496,ap_0295809,907,True,False,False,False,1,0.0,458155.3200000003,223094.51999999955,POINT (458155.3200000003 223094.51999999955)
1497,ap_0295810,907,True,False,False,False,1,0.3389985251362526,458165.6200000001,223102.16000000015,POINT (458165.6200000001 223102.16000000015)
1498,ap_0295811,907,True,False,False,False,1,0.07442084093835122,458421.3200000003,223246.41000000015,POINT (458421.3200000003 223246.41000000015)
1499,ap_0295812,907,True,False,False,False,1,0.0,458279.11000000034,223300.09999999963,POINT (458279.11000000034 223300.09999999963)
1500,ap_0295813,907,True,False,False,False,1,0.0,458269.21999999974,223301.58000000007,POINT (458269.21999999974 223301.58000000007)
1501,ap_0295814,907,True,False,False,False,1,0.4744739366066076,457942.4299999997,223376.55000000075,POINT (457942.4299999997 223376.55000000075)
1502,ap_0295815,907,True,False,False,False,1,0.0,458194.9400000004,223400.38000000082,POINT (458194.9400000004 223400.38000000082)
1503,ap_0295816,907,True,False,False,False,1,0.0,457973.61000000034,223495.3900000006,POINT (457973.61000000034 223495.3900000006)
1504,ap_0295817,907,True,False,False,False,1,0.3298738417678291,458124.6799999997,223504.84999999963,POINT (458124.6799999997 223504.84999999963)
1505,ap_0295818,907,True,False,False,False,1,0.13999999966472387,458164.13999999966,223566.49000000022,POINT (458164.13999999966 223566.49000000022)
1506,ap_0295819,907,True,False,False,False,1,0.12734553611440744,457710.9299999997,223608.19999999925,POINT (457710.9299999997 223608.19999999925)
1507,ap_0295820,907,True,False,False,False,1,0.009999999776482582,458092.54000000004,223640.00999999978,POINT (458092.54000000004 223640.00999999978)
1508,ap_0295821,907,True,False,False,False,1,0.01967739834527419,458086.95999999996,223640.8900000006,POINT (458086.95999999996 223640.8900000006)
1509,ap_0295822,907,True,False,False,False,1,0.430116263048992,457699.6500000004,223680.75,POINT (457699.6500000004 223680.75)
1510,ap_0295823,907,True,False,False,False,1,1.8264738390053065e-10,458200.4500000002,223711.91000000015,POINT (458200.4500000002 223711.91000000015)
1511,ap_0295855,922,True,False,False,False,1,0.411516641482243,457669.8300000001,225304.47000000067,POINT (457669.8300000001 225304.47000000067)
1512,ap_0295856,922,True,False,False,False,1,10.4944032696992,457676.66000000015,225331.36999999918,POINT (457676.66000000015 225331.36999999918)
1513,ap_0295857,907,True,False,False,False,1,0.13892444014119812,457679.8799999999,223768.0700000003,POINT (457679.8799999999 223768.0700000003)
1514,ap_0295858,922,True,False,False,False,1,0.0,457686.8300000001,225323.75999999978,POINT (457686.8300000001 225323.75999999978)
1515,ap_0295859,922,True,False,False,False,1,0.35840766836139265,457688.3499999996,225295.25,POINT (457688.3499999996 225295.25)
1516,ap_0295860,907,True,False,False,False,1,0.0,457692.78000000026,224040.11999999918,POINT (457692.78000000026 224040.11999999918)
1517,ap_0295861,907,True,False,False,False,1,0.0,457699.6799999997,224042.16000000015,POINT (457699.6799999997 224042.16000000015)
1518,ap_0295862,922,True,False,False,False,1,0.12649110564100902,457702.04000000004,225283.11999999918,POINT (457702.04000000004 225283.11999999918)
1519,ap_0295863,907,True,False,False,False,1,0.3633286286721744,457703.6900000004,224177.23000000045,POINT (457703.6900000004 224177.23000000045)
1520,ap_0295864,907,True,False,False,False,1,0.06002450505543091,457713.5999999996,224182.83000000007,POINT (457713.5999999996 224182.83000000007)
1521,ap_0295865,907,True,False,False,False,1,0.30988318244898966,457727.0999999996,223909.38000000082,POINT (457727.0999999996 223909.38000000082)
1522,ap_0295866,907,True,False,False,False,1,0.0,457742.9500000002,223801.75999999978,POINT (457742.9500000002 223801.75999999978)
1523,ap_0295867,907,True,False,False,False,1,0.4500000001862645,457751.4500000002,223996.27999999933,POINT (457751.4500000002 223996.27999999933)
1524,ap_0295868,907,True,False,False,False,1,0.11487330561955233,457771.0700000003,224091.84999999963,POINT (457771.0700000003 224091.84999999963)
1525,ap_0295869,907,True,False,False,False,1,0.028460499188903865,457771.88999999966,223856.75999999978,POINT (457771.88999999966 223856.75999999978)
1526,ap_0295870,907,True,False,False,False,1,0.2879012216565304,457783.63999999966,224086.83000000007,POINT (457783.63999999966 224086.83000000007)
1527,ap_0295871,922,True,False,False,False,1,0.06666281295268649,457796.45999999996,224757.58000000007,POINT (457796.45999999996 224757.58000000007)
1528,ap_0295872,922,True,False,False,False,1,0.2549117495682561,457802.3700000001,225316.16999999993,POINT (457802.3700000001 225316.16999999993)
